Id,target,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
16604,0,0.054340748,53y,0,1.665439243,1900.0,17,0,2,0,2.0
25661,0,0.328134373,27y,0,61.0,,1,0,0,0,0.0
118947,0,0.064261186,48y,0,0.394972386,5250.0,14,0,3,0,4.0
105661,0,0.968412635,28y,0,0.07572897,4766.0,3,0,0,0,1.0
139567,0,0.7193428279999999,51y,0,0.470899471,1700.0,11,0,0,0,0.0
13966,0,0.539164666,68y,0,0.242116597,6500.0,10,0,0,0,0.0
23414,1,0.378180636,49y,2,0.429494411,9750.0,18,1,2,0,2.0
133813,0,0.9999999,55y,0,0.3299684539999999,1584.0,2,1,0,0,1.0
28881,1,0.533710245,66y,0,0.560355605,7198.0,16,1,1,0,0.0
35109,0,0.6967752690000001,54y,2,0.479521,5761.0,10,0,1,0,0.0
111337,0,0.0764989059999999,63y,0,0.325129783,5200.0,9,0,1,1,0.0
65762,0,0.180963807,36y,0,0.510998,5500.0,6,0,2,0,0.0
79513,0,0.379331033,39y,0,2296.0,,3,0,1,0,0.0
71150,0,0.984910463,48y,2,0.354821117,9167.0,10,0,1,0,1.0
33037,0,0.04379107,61y,0,1373.0,,12,0,1,0,0.0
21047,1,0.36977058,48y,0,0.190155739,5200.0,9,0,0,0,2.0
17891,0,0.368893763,50y,0,1678.0,,11,0,1,0,1.0
70379,0,0.830339321,31y,0,0.207136091,3166.0,6,0,0,0,0.0
130063,0,0.050084048,84y,0,0.0491606709999999,833.0,7,0,0,0,0.0
62038,0,0.574598719,38y,0,0.215124745,10300.0,5,0,2,0,4.0
91692,0,0.062462502,48y,0,2867.0,,8,0,1,0,0.0
108921,1,0.647847823,41y,3,0.578016086,5594.0,5,1,1,0,3.0
96776,0,0.6601415279999999,31y,0,0.358758606,9150.0,19,0,1,0,0.0
138410,1,0.9999999,55y,1,0.103399029,3500.0,1,1,0,0,1.0
135987,1,0.0,37y,1,5.840319361000001,500.0,6,0,1,0,3.0
19884,0,0.9999999,103y,0,0.0,1600.0,3,0,0,0,0.0
56946,0,0.012926966,76y,0,969.0,,9,0,1,0,0.0
123950,0,0.021239575,58y,0,0.278071986,11140.0,8,0,1,0,2.0
149027,1,0.965473384,41y,6,0.845593487,7000.0,17,0,4,1,2.0
31174,0,0.721980886,47y,0,653.0,,6,0,0,0,2.0
93707,0,0.003348573,79y,0,0.00076864,7805.0,7,0,0,0,0.0
32032,0,0.966790745,29y,0,0.400902096,7537.0,6,0,1,0,0.0
101526,0,1.045814244,34y,2,0.2592239939999999,4200.0,3,0,0,0,3.0
48732,0,0.000821627,58y,0,0.466146789,10899.0,12,0,4,0,0.0
136412,0,0.0,57y,0,0.0,4788.0,1,0,0,0,0.0
118937,0,0.0,27y,0,0.120987901,10000.0,5,0,1,0,0.0
103342,0,0.0,48y,0,0.220550424,10500.0,6,0,2,0,0.0
135827,0,0.0327770489999999,79y,0,0.179470953,7900.0,9,0,1,0,0.0
22179,0,0.9999999,33y,1,0.165145589,2300.0,3,2,0,0,5.0
111301,0,0.004180591,39y,0,0.620989505,3334.0,14,0,2,0,0.0
68276,0,0.007835937,77y,0,13.0,,9,0,0,0,0.0
141252,0,0.930671054,42y,0,0.357577995,5416.0,7,0,1,0,3.0
2217,0,0.7085903509999999,48y,0,0.277909927,12611.0,11,0,2,0,3.0
1504,0,0.511248875,38y,1,0.476190476,4304.0,10,0,1,0,2.0
93663,0,0.0,49y,0,0.200839958,6666.0,12,0,1,0,4.0
11126,0,0.9999999,54y,0,0.314210785,6100.0,5,0,2,0,0.0
9382,0,0.095695011,38y,0,0.141085891,10000.0,7,0,1,0,1.0
57030,1,0.017891457,52y,0,0.46623786,39333.0,18,0,7,0,3.0
90467,0,0.2188815589999999,57y,1,0.365302722,5400.0,12,0,1,0,0.0
91820,0,0.239790408,47y,0,1881.0,,8,0,1,0,3.0
20321,0,0.179054168,45y,1,0.336498331,9583.0,10,0,2,0,2.0
92434,0,0.200722771,42y,0,0.347699214,4454.0,20,0,0,0,0.0
50733,1,0.944365193,30y,2,0.130773845,5000.0,3,2,0,0,1.0
123126,0,0.240336523,58y,0,0.319005793,5350.0,16,0,1,0,1.0
77711,0,1.013062409,32y,0,0.900271985,2205.0,5,0,1,0,3.0
146593,0,0.184575662,46y,0,0.208986068,15000.0,6,0,1,0,2.0
74994,0,0.0258366079999999,61y,0,0.022763367,5666.0,4,0,0,0,0.0
122631,0,0.019399815,67y,0,0.078830994,5200.0,11,0,0,0,0.0
110111,0,0.0274243139999999,45y,0,1232.0,,5,0,1,0,0.0
112471,0,0.095939464,59y,0,0.092646079,4500.0,6,0,0,0,0.0
34517,0,0.029576755,45y,0,0.4107201579999999,3040.0,10,0,2,0,2.0
63273,0,0.006176244,68y,0,138.0,,4,0,1,0,0.0
146709,0,0.011950322,81y,0,0.095588235,135.0,7,0,0,0,0.0
57179,0,0.018282157,41y,0,0.052662278,12000.0,18,0,0,0,1.0
43438,0,0.0169983,74y,0,0.032820097,9871.0,4,0,0,0,0.0
82245,0,0.22894888,40y,3,0.48341943,6000.0,14,0,2,0,1.0
120571,1,0.931098227,35y,2,0.4312535289999999,7083.0,16,0,1,1,4.0
11409,0,0.994728231,49y,6,1050.0,,10,0,0,0,
143650,0,0.9999999,30y,0,0.019514517,2100.0,2,0,0,0,2.0
65355,1,0.8653790720000001,42y,0,0.4536494789999999,7000.0,10,0,1,0,1.0
36035,0,0.8709811820000001,40y,2,0.978010995,2000.0,6,0,1,0,0.0
132709,0,0.009946841,66y,0,116.0,0.0,10,0,1,0,2.0
32057,0,0.496756145,46y,0,0.93314633,2138.0,8,0,0,0,0.0
121321,0,0.3757004989999999,48y,0,1949.0,,8,0,1,0,
102046,0,0.104374015,58y,0,177.0,,10,0,0,0,1.0
66229,0,0.282088908,49y,0,1948.0,,17,0,1,0,0.0
88614,0,0.017257755,54y,0,0.021148036,1323.0,4,0,0,0,0.0
49008,0,0.039990972,63y,0,0.047301799,3001.0,15,0,0,0,0.0
132393,0,0.9999999,76y,0,416.0,,6,0,0,0,0.0
126549,0,0.021277187,90y,0,0.007094486,3100.0,6,0,0,0,0.0
90133,0,0.328133405,53y,0,0.458017385,10813.0,20,0,3,0,1.0
3858,0,0.9999999,56y,0,254.0,,2,0,0,0,
113564,0,0.512948705,39y,0,0.224331551,3739.0,5,0,0,0,1.0
92740,1,0.745309885,31y,0,0.641213047,9166.0,16,0,2,0,1.0
127109,0,0.01567369,33y,0,10.0,,1,0,0,0,0.0
122130,0,0.597405261,29y,0,0.522496121,5800.0,8,0,1,0,2.0
124890,0,0.0252410889999999,76y,0,0.47721754,7000.0,10,0,3,0,1.0
24829,0,0.060924695,73y,0,509.0,,4,0,1,0,
39252,0,0.01471376,63y,0,1377.0,,5,0,1,0,1.0
135713,0,0.080947153,58y,0,0.611394077,5300.0,13,0,3,0,1.0
115130,0,0.030687845,66y,0,0.14497868,6800.0,10,0,1,0,0.0
106439,0,0.029051161,49y,0,0.306182947,7083.0,13,0,2,0,0.0
58760,0,0.008301299,79y,0,0.093581284,5000.0,10,0,0,0,0.0
125150,1,0.9999999,44y,0,0.24235153,5000.0,8,7,0,0,4.0
25876,0,0.493657995,45y,0,0.063913244,4333.0,10,0,0,0,0.0
9610,0,1.062937063,47y,5,914.0,,8,1,0,2,0.0
118967,0,0.621058759,36y,0,4184.0,,15,0,2,0,6.0
21595,1,0.968031968,42y,1,0.622810765,2340.0,5,2,0,0,1.0
4716,0,0.4686382839999999,57y,1,0.607257829,6833.0,8,0,1,0,0.0
23683,1,0.9999999,61y,4,0.337796822,5600.0,9,1,1,0,0.0
5011,0,0.009538849,70y,0,0.190613087,16000.0,13,0,3,0,0.0
116981,0,0.0,55y,0,11.0,,6,0,0,0,
127460,0,0.006469691,59y,0,0.309447507,7800.0,5,0,1,0,3.0
130381,0,0.024622975,62y,0,0.312253502,7352.0,11,0,2,0,1.0
131563,0,0.0046183809999999,52y,0,0.185602618,5500.0,6,0,1,0,0.0
16511,0,0.9999999,44y,0,0.237458775,5760.0,5,0,1,0,2.0
58417,0,0.279139285,66y,0,2527.0,,11,0,2,0,0.0
84934,0,1.013805221,73y,2,1.0726744190000002,687.0,7,0,1,0,0.0
34247,0,0.031640131,73y,0,0.006761261,10500.0,15,0,0,0,0.0
123561,0,0.145568815,33y,0,0.137113169,4426.0,3,0,0,0,0.0
7165,0,0.161701082,52y,0,0.452377381,13333.0,19,0,2,0,1.0
42443,0,1.0538935390000002,54y,2,0.495722037,9583.0,7,0,2,0,0.0
110323,1,0.980776624,31y,2,0.133773245,5000.0,3,1,0,0,2.0
120719,0,0.337470641,52y,0,0.3398760329999999,2903.0,13,0,1,0,4.0
133199,0,0.128883741,50y,0,3176.0,,14,0,1,0,0.0
104063,0,0.918329738,39y,3,0.89601733,6000.0,9,0,1,0,0.0
90902,0,0.485318449,48y,0,0.634125637,10601.0,9,0,2,0,1.0
35414,0,0.17478042,34y,0,0.08815871,8064.0,5,0,0,0,0.0
127818,0,0.423614174,29y,0,518.0,,5,0,0,2,0.0
136789,0,0.0,26y,0,223.0,0.0,2,0,0,0,0.0
7344,0,0.04236789,76y,0,0.17468933,7000.0,12,0,1,0,0.0
30047,0,0.051871704,48y,1,0.280568606,8300.0,6,0,2,0,2.0
57345,0,0.090710024,30y,0,0.1005383669999999,15416.0,6,0,0,0,0.0
33416,0,0.372439396,55y,0,0.340127992,12656.0,16,0,1,0,1.0
9037,0,0.018448897,76y,0,0.16118284,2400.0,8,0,2,0,0.0
91035,0,0.5342498520000001,69y,0,4827.0,,20,0,1,0,2.0
108219,0,0.023671611,57y,0,0.17637484,8600.0,11,0,2,0,2.0
129055,0,0.729187701,52y,0,0.60408666,13800.0,14,0,2,0,3.0
149953,0,0.231488426,41y,0,1198.0,,3,0,1,0,0.0
12425,0,0.019998824,56y,0,0.142408227,7000.0,5,0,1,0,1.0
65267,0,0.169677744,75y,0,0.713694092,3621.0,18,0,2,0,0.0
139014,0,0.6759196129999999,57y,0,0.183264887,15583.0,7,0,1,0,2.0
147867,0,0.039417932,66y,0,48.0,,3,0,0,0,0.0
96800,0,0.04781915,65y,0,1013.0,,9,0,1,0,0.0
85063,0,0.323983523,64y,0,0.3758302979999999,14000.0,16,0,1,0,2.0
33010,0,0.019130171,66y,0,0.006398976,6250.0,7,0,0,0,0.0
36678,0,0.096417778,55y,0,0.992768296,6913.0,16,0,3,0,0.0
26089,0,0.943749194,59y,0,0.86438152,4025.0,6,0,1,0,0.0
144972,0,0.474868886,52y,0,2504.0,,7,0,1,0,0.0
105118,0,0.016777666,42y,0,0.130634775,25000.0,11,0,2,0,1.0
12804,0,0.043439899,80y,0,178.0,,4,0,0,0,0.0
28804,0,0.055949753,53y,0,0.0528683909999999,2666.0,7,0,0,0,0.0
82321,0,0.611453962,79y,0,0.208620307,4500.0,6,0,1,0,0.0
101480,0,0.088454734,54y,0,0.235614715,9540.0,8,0,2,0,0.0
141735,1,0.599618425,38y,1,0.1857628469999999,5000.0,10,0,0,1,1.0
149679,0,0.9999999,59y,1,0.8358458959999999,596.0,0,1,0,0,0.0
75797,0,0.035654782,45y,2,2589.0,,14,0,2,0,2.0
70839,0,0.0,68y,0,0.278062678,3509.0,8,0,1,0,0.0
1525,0,0.418715107,35y,0,0.1141191169999999,2400.0,2,0,0,0,0.0
38607,0,0.9999999,44y,0,0.0,9000.0,0,0,0,0,6.0
120565,1,0.010876557,53y,1,0.012436665,8683.0,4,0,0,1,1.0
63250,1,0.430923537,36y,0,4075.0,,19,0,2,0,0.0
96804,0,0.446624507,38y,3,0.510604622,3158.0,9,0,2,0,2.0
60038,0,0.339441514,42y,0,0.559478465,6825.0,8,0,2,0,2.0
12671,0,0.002303417,63y,0,4.0,,4,0,0,0,0.0
64641,0,0.003385023,77y,1,0.00104462,6700.0,6,0,0,0,0.0
52205,0,0.0,58y,0,0.16227924,3000.0,8,0,0,0,0.0
98603,0,0.9999999,52y,98,0.0,9016.0,0,98,0,98,2.0
75051,0,0.75751783,33y,1,0.346750417,7800.0,11,0,1,0,0.0
33459,0,0.164202665,59y,0,0.790593047,7334.0,20,0,2,0,1.0
138120,0,0.8392761329999999,61y,0,0.274021021,10750.0,9,0,2,0,1.0
91879,0,0.622170942,78y,0,0.338845144,3809.0,3,0,1,0,0.0
10854,0,0.0249258079999999,61y,0,0.416723472,4400.0,26,0,1,0,0.0
62588,0,0.336268132,65y,0,0.586106891,7240.0,11,0,3,0,1.0
36543,0,0.1473926009999999,36y,0,0.246375332,9793.0,9,0,1,0,2.0
61197,0,0.00885054,57y,0,0.003832695,6000.0,15,0,0,0,1.0
22987,0,0.427685836,63y,2,8550.0,,22,0,2,0,0.0
85733,0,0.00390564,43y,0,0.204773869,2387.0,6,0,0,0,2.0
73358,0,0.000930211,70y,0,1.0,,10,0,0,0,0.0
72778,0,0.141264529,78y,0,0.129799302,4583.0,8,0,0,0,1.0
135861,1,0.946843854,29y,0,361.0,,2,9,0,0,0.0
73152,0,0.271213923,36y,0,0.1951938339999999,4410.0,6,0,0,0,2.0
97471,0,0.092119065,42y,1,1405.0,,8,0,2,0,0.0
96559,0,0.534878678,68y,0,8043.0,,11,0,3,0,0.0
131139,0,0.691221813,60y,0,0.367512044,11000.0,8,0,1,0,0.0
138447,0,0.15094593,51y,0,0.41449978,4537.0,26,0,2,0,3.0
29276,0,0.113391494,44y,0,0.341654247,5367.0,8,0,1,0,2.0
55371,1,0.232321396,28y,1,0.039192162,5000.0,9,0,0,0,0.0
117480,0,0.025532136,72y,1,0.059995715,4666.0,11,0,1,0,1.0
71751,0,0.9999999,34y,0,0.288378766,7666.0,4,0,1,0,2.0
77352,0,0.010568586,45y,0,0.4994857729999999,2916.0,15,0,1,0,0.0
5612,0,0.136343183,74y,0,81.0,,1,0,0,0,0.0
99807,0,0.056539522,33y,2,0.472329472,10100.0,7,0,1,0,2.0
42921,0,0.966330119,77y,0,0.575914586,6368.0,26,0,2,0,1.0
134959,0,0.725224988,44y,1,0.141359812,7250.0,4,0,0,0,1.0
91136,0,0.017391503,81y,0,0.00669933,10000.0,20,0,0,0,2.0
41166,0,0.2863031789999999,42y,0,0.43530682,11113.0,10,2,2,0,1.0
147193,0,0.040096447,82y,0,0.173958333,2879.0,16,0,1,0,0.0
126455,0,0.0524133559999999,54y,0,0.252179979,8600.0,14,0,1,0,3.0
53369,0,0.001534577,48y,0,648.0,,6,0,1,0,3.0
110665,0,0.915149962,28y,0,0.110298598,1640.0,6,0,0,0,0.0
17576,0,0.49983872,36y,1,0.137136735,7466.0,9,0,0,0,1.0
57713,0,0.000828304,54y,0,0.432731194,3708.0,3,0,1,0,5.0
32665,1,0.963457302,52y,3,0.225208982,6100.0,12,0,0,2,2.0
43339,0,0.0,52y,0,0.902809719,10000.0,13,0,3,0,0.0
119236,0,0.0,47y,0,0.219192091,5866.0,19,0,3,0,3.0
138914,0,0.017924967,35y,0,826.0,,12,0,0,0,0.0
92141,0,0.001629509,80y,0,0.0,,1,0,0,0,
139484,0,0.0,59y,0,0.0,,4,0,0,0,
94485,0,0.0,74y,0,0.0,6800.0,5,0,0,0,0.0
136919,0,0.074482591,44y,1,0.5692726370000001,8083.0,9,0,3,0,2.0
2112,0,0.159561348,48y,0,0.040845473,3500.0,2,0,0,0,0.0
8065,0,0.046156257,69y,0,0.156302191,10178.0,11,0,2,0,0.0
75621,0,0.034555112,81y,0,0.479577264,3500.0,6,0,2,0,1.0
80908,0,0.0,37y,0,0.175584748,3120.0,5,0,0,0,0.0
119762,0,0.034632327,73y,0,0.306995698,4416.0,11,0,1,0,0.0
126184,0,0.010915757,40y,0,11.0,,10,0,0,0,0.0
87421,0,0.100060668,62y,0,0.059538275,4114.0,4,0,0,0,0.0
114887,0,0.177622029,63y,0,0.367224503,9500.0,9,0,3,0,0.0
60655,0,0.0424666259999999,65y,0,499.0,,9,0,1,0,0.0
126604,0,0.008936287,72y,0,0.905899751,12847.0,17,0,2,1,1.0
23873,0,0.003382633,48y,0,0.34674543,8971.0,12,0,1,0,1.0
31447,0,0.9999999,43y,1,0.190916399,2487.0,1,0,0,0,3.0
22019,0,0.103579284,44y,0,0.0043898159999999,3416.0,6,0,0,0,2.0
21562,0,0.719056189,46y,0,0.44049904,2083.0,4,0,1,0,0.0
78855,0,0.06488168,80y,0,0.067443797,1200.0,3,0,0,0,0.0
45560,0,0.820406243,54y,0,0.0539979229999999,5777.0,3,0,0,0,3.0
99119,0,0.242167418,45y,1,0.6354378820000001,5400.0,16,0,2,0,4.0
78827,0,0.052002534,66y,0,0.327892957,6800.0,19,0,2,0,0.0
137241,0,0.758324074,28y,0,0.174117647,4674.0,6,0,0,0,0.0
126968,0,0.094132998,63y,0,0.037445966,19200.0,8,0,0,0,1.0
101110,0,0.006340043,75y,0,0.197160568,5000.0,10,0,2,0,0.0
90082,1,0.9999999,28y,0,0.0265676329999999,7000.0,5,0,0,0,2.0
72427,0,0.90671849,52y,1,0.334940189,5600.0,4,0,2,0,0.0
9645,0,0.073429311,73y,0,36.0,,3,0,0,0,0.0
13810,0,0.36429303,61y,0,0.29037677,12500.0,6,0,1,0,0.0
72710,0,0.0203942,58y,0,0.185420273,10397.0,5,0,1,1,1.0
29387,0,0.35293414,55y,2,0.372516344,7800.0,7,0,2,0,1.0
36743,0,0.0162497289999999,70y,0,0.280466873,2912.0,10,0,1,0,0.0
97861,0,0.0,27y,0,0.074908648,4925.0,7,0,0,0,0.0
101692,0,0.406711539,49y,2,0.675505325,4600.0,19,0,2,0,1.0
92471,0,0.7153082270000001,49y,0,0.7056226459999999,7700.0,7,0,2,0,0.0
73961,0,0.118524183,51y,0,2036.0,,12,0,1,0,0.0
92684,0,0.008232404,42y,0,0.3503071829999999,8463.0,12,0,2,0,0.0
96152,0,0.1893201639999999,40y,0,0.723857955,23400.0,16,0,2,0,3.0
20327,1,0.941839331,34y,0,165.0,,4,2,0,0,0.0
48282,0,0.9999999,65y,0,293.0,0.0,1,0,0,0,0.0
97936,0,0.993350332,35y,0,0.643571262,4300.0,7,0,1,0,1.0
3284,0,0.20134649,64y,0,1636.0,,6,0,1,0,0.0
106387,0,0.08111993,60y,0,0.177669608,9860.0,4,0,1,0,0.0
71861,0,0.8998200359999999,30y,0,0.025589897,6017.0,3,0,0,1,0.0
92888,0,0.292411954,76y,0,0.132238942,2192.0,5,0,0,0,0.0
54073,0,0.17175782,35y,0,1.206943858,9475.0,12,0,7,0,1.0
82544,0,0.8593570779999999,47y,0,0.8741258740000001,1000.0,4,0,0,0,2.0
147735,0,0.99140172,46y,0,0.449631056,6233.0,3,0,1,0,1.0
147705,1,0.9332617,41y,3,0.438092797,3900.0,12,1,0,1,5.0
9398,0,0.0,58y,2,0.32906055,5928.0,10,0,2,0,0.0
27520,0,0.2309977539999999,45y,0,0.643610291,2370.0,8,0,1,0,0.0
95913,0,0.074143223,46y,0,0.27588404,9416.0,21,0,1,0,2.0
118578,0,1.150584942,43y,1,0.316113319,7800.0,4,1,0,1,3.0
120261,0,0.002666489,45y,0,0.155985144,10500.0,5,0,1,0,2.0
68416,0,0.031223792,43y,0,0.3730054929999999,3822.0,6,0,1,0,2.0
92713,0,0.034438284,62y,0,1138.0,,13,0,2,0,1.0
42111,0,0.170063101,39y,0,873.0,,8,0,0,0,4.0
49770,0,0.137561106,67y,0,0.13989899,1979.0,4,0,0,0,0.0
1916,0,0.389287936,63y,0,1633.0,,9,0,1,0,0.0
84218,0,0.148874045,82y,0,0.019996667,6000.0,6,0,0,0,0.0
122551,0,0.9999999,63y,0,0.620590353,4166.0,8,0,2,0,1.0
907,0,0.106475741,32y,0,0.802308265,2685.0,5,0,1,0,1.0
74385,0,0.02632947,62y,0,0.3852050589999999,2608.0,8,0,1,0,1.0
77271,0,0.086526893,46y,0,0.256474353,10000.0,8,0,1,0,3.0
146137,0,0.040772878,39y,0,0.374454302,7100.0,11,0,1,0,4.0
100035,0,0.954045954,24y,0,28.0,0.0,1,1,0,0,0.0
23583,0,0.1710319589999999,52y,0,0.703659268,3333.0,11,0,2,0,1.0
33517,0,0.085273178,47y,0,0.452073635,9451.0,8,0,4,0,0.0
96560,0,0.7040518379999999,42y,0,0.278773453,7141.0,8,0,1,0,2.0
20188,0,0.093454459,63y,0,0.671280277,2600.0,12,0,1,0,0.0
147282,0,0.101642504,61y,0,0.347120271,7083.0,13,0,2,0,2.0
139983,0,0.458658024,61y,0,0.281072085,11416.0,8,0,3,0,1.0
128581,0,0.012740153,64y,0,0.376467179,6900.0,8,0,1,0,1.0
71300,0,0.544241593,47y,1,0.423625255,5400.0,12,0,2,0,0.0
146884,0,0.00680839,88y,0,15.0,,2,0,1,0,0.0
116124,0,0.139479141,36y,0,0.354914656,5096.0,15,0,2,0,2.0
139194,0,0.57709861,58y,0,1.00804721,3727.0,11,0,1,0,0.0
43189,0,0.287664648,60y,0,870.0,,6,0,0,0,0.0
80218,0,0.0,53y,0,0.443495844,4450.0,4,0,2,0,1.0
12213,0,0.0,51y,0,0.723338485,1940.0,7,0,0,0,0.0
83524,0,0.0,55y,0,337.0,,5,0,0,0,0.0
139523,0,0.9999999,33y,1,0.014029906,5416.0,0,0,0,1,3.0
37895,0,0.716614467,69y,0,0.551089782,5000.0,6,0,1,0,0.0
64160,1,0.718801997,35y,0,34.0,,3,0,0,0,0.0
115467,0,0.075019765,53y,0,0.44486361,3445.0,8,0,1,0,1.0
145340,0,0.0,58y,1,0.320797982,4360.0,6,0,1,0,1.0
135150,0,0.311586052,31y,0,0.1491002569999999,3500.0,6,0,0,0,0.0
62780,0,0.0,36y,0,0.167093953,6630.0,11,0,0,0,0.0
120384,0,0.056054759,78y,0,59.0,,6,0,0,0,0.0
140049,0,0.006546448,76y,2,0.444543351,5616.0,30,0,2,1,0.0
77460,0,0.341953219,61y,1,0.398457584,3500.0,8,0,0,0,1.0
56723,0,0.311724711,49y,0,4874.0,,17,0,2,0,0.0
60102,0,0.103489651,39y,1,0.7261095559999999,2500.0,7,0,1,0,2.0
110385,0,0.0180392469999999,74y,0,0.135200974,4104.0,7,0,1,0,0.0
2871,0,0.015527622,46y,0,374.0,,8,0,1,0,0.0
30670,0,0.109245168,68y,0,0.286839145,8000.0,28,0,1,0,0.0
82447,0,0.0,49y,0,3722.0,,9,0,2,0,0.0
58497,0,0.0,30y,0,0.275177026,5083.0,15,0,0,0,0.0
115962,1,0.660654608,55y,0,0.628605914,8284.0,16,0,2,0,1.0
5161,0,0.077809798,54y,0,0.386389075,4466.0,10,0,2,0,0.0
43702,0,0.000224994,53y,0,0.03446712,6614.0,7,0,0,0,3.0
89928,0,0.03501388,52y,0,0.0049992859999999,7000.0,6,0,0,0,0.0
21874,0,0.245943851,61y,0,0.72325171,9065.0,12,0,4,0,0.0
32583,0,1.002498751,31y,1,0.017426082,7000.0,2,1,0,1,2.0
122473,0,0.028647093,76y,0,0.008830022,4076.0,6,0,0,0,0.0
42911,0,0.1737673589999999,64y,0,0.49741837,13750.0,11,0,2,0,1.0
91287,0,0.02359882,51y,0,0.1453709259999999,5000.0,5,0,0,0,1.0
68868,0,0.057000318,61y,0,0.366307542,4083.0,21,0,1,0,0.0
123992,0,0.0,82y,0,0.069444444,1871.0,1,0,0,0,0.0
85641,0,0.370058435,56y,2,0.086350975,4666.0,5,0,0,0,0.0
114443,0,0.161101692,31y,0,0.11763357,4360.0,4,0,0,0,0.0
84653,0,0.0,27y,0,0.633065561,3858.0,12,0,2,0,1.0
99047,0,0.022141276,34y,0,0.003332099,2700.0,2,0,0,0,1.0
148510,0,0.611809215,29y,0,321.0,,8,0,0,0,0.0
66150,0,0.06200896,26y,0,0.735947712,764.0,5,0,0,0,0.0
30957,0,0.303051151,53y,1,0.323683816,13333.0,12,0,2,0,0.0
43184,0,0.03170577,54y,0,0.257096869,6833.0,5,0,1,0,0.0
3690,1,0.9999999,40y,0,828.0,,3,2,0,0,0.0
116995,0,0.949670861,55y,1,0.417186417,10100.0,12,0,1,0,0.0
59989,0,0.35428044,33y,0,0.156021207,3960.0,5,0,0,0,1.0
62843,0,0.9999999,44y,0,0.223727501,10333.0,5,0,1,0,2.0
9404,0,0.108334644,62y,0,0.22900494,2833.0,5,0,1,0,4.0
136861,0,0.066581799,84y,0,119.0,,3,0,0,0,0.0
55516,0,0.003040182,80y,0,2.0,,2,0,0,0,0.0
8292,0,0.9999999,64y,0,58.0,,1,0,0,0,0.0
105668,0,0.016898559,61y,0,0.250107128,7000.0,8,0,1,0,0.0
61401,0,0.032988283,74y,0,0.048427359,2002.0,16,0,0,0,0.0
89696,0,0.076689252,45y,0,0.206583603,6500.0,7,0,1,0,0.0
68582,0,0.099530709,53y,0,203.0,0.0,10,0,0,0,0.0
22032,0,0.9999999,52y,0,572.0,,3,1,0,0,0.0
16136,0,0.167298805,40y,0,0.075605017,5660.0,8,0,0,0,0.0
60291,0,0.851820846,58y,0,3101.0,,10,0,2,0,0.0
7850,0,0.25351246,59y,0,0.08798743,7000.0,4,0,0,0,1.0
126001,0,0.961399592,47y,0,0.528651612,7660.0,9,0,1,0,1.0
67247,0,1.269550749,60y,2,0.003072197,7160.0,1,0,0,0,0.0
17539,0,0.062912488,67y,0,2104.0,,3,0,1,0,0.0
73797,0,0.346465353,45y,0,0.104345597,7800.0,4,0,1,0,1.0
179,1,0.946963874,35y,0,1593.0,,6,0,1,0,1.0
101500,0,0.835893717,39y,0,1.07182525,2700.0,7,0,2,0,2.0
120635,0,0.012894915,72y,0,2390.0,,12,0,2,0,0.0
1562,0,0.639081992,48y,0,0.3625458179999999,3000.0,5,1,1,0,1.0
125442,0,0.065186963,39y,0,0.409426327,4200.0,4,0,1,0,0.0
98143,0,0.078670142,46y,0,0.219722731,7645.0,4,0,1,0,4.0
19093,0,0.79198391,51y,0,0.15260274,3649.0,7,0,0,0,2.0
112457,0,0.948774141,47y,0,1.245647969,1550.0,11,0,1,0,0.0
117849,0,0.135470264,68y,0,2463.0,,10,0,2,0,0.0
139564,0,0.053837683,48y,0,0.31725462,8333.0,7,0,1,0,3.0
139562,0,0.057552281,63y,0,88.0,,3,0,0,0,0.0
19468,0,0.301826369,58y,0,0.576535854,14600.0,11,1,4,0,0.0
110300,0,0.577158508,64y,0,1.177300794,3400.0,15,0,2,0,0.0
90447,0,0.0,81y,0,0.0,,8,0,0,0,0.0
67833,0,0.08499336,50y,0,851.0,,4,0,1,0,2.0
141577,0,0.075938518,39y,0,52.5,1.0,5,0,0,0,0.0
104812,1,0.315238751,91y,1,0.519949601,16666.0,28,0,0,0,0.0
107393,0,0.615528531,37y,1,0.957991803,10735.0,16,0,9,0,2.0
10896,0,0.008264463,72y,0,0.017478152,800.0,3,0,0,0,0.0
122049,0,0.118681371,33y,0,0.227365303,5400.0,13,0,2,0,0.0
146969,0,0.838959212,63y,1,0.901498929,1400.0,6,1,1,1,0.0
79434,0,0.218704451,38y,0,1653.0,,4,0,1,0,0.0
95709,0,0.619744411,76y,0,1776.0,,4,0,0,0,0.0
83560,0,0.005902151,45y,0,0.107315447,6000.0,4,0,0,0,2.0
15311,1,0.0025673939999999,59y,2,0.000768935,2600.0,5,1,0,0,0.0
132716,0,0.000923006,35y,0,0.170879922,8227.0,3,0,1,0,0.0
7977,0,0.7263727729999999,47y,0,0.3136078539999999,11000.0,5,0,2,0,3.0
130976,0,0.022729548,76y,0,0.0054510769999999,3668.0,2,0,0,0,0.0
22626,0,0.075398521,55y,1,0.082197945,40000.0,6,0,1,0,3.0
