ID,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,target
7414,0.03,11.36,0.07,2.53,0.1,0.02,0.02,1.0,0.14,0.36,0.005,0.1,14.42,2.05,0.005,4.95,0.48,0.04,0.02,0.03,0
1216,1.77,29.7,0.44,1.97,0.08,7.53,0.77,1.32,1.3,0.0,0.0,0.086,4.98,1.68,0.001,30.56,4.87,0.07,0.49,0.03,0
5349,0.07,10.94,0.02,0.67,0.08,0.41,0.03,1.63,0.75,0.0,0.95,0.162,14.14,0.08,0.001,2.35,0.93,0.06,0.1,0.05,0
7001,0.1,13.23,0.01,0.25,0.08,0.05,0.03,0.02,0.99,0.05,0.003,0.078,15.13,1.27,0.006,0.04,1.3,0.07,0.07,0.01,0
3542,0.03,26.45,0.19,3.81,0.05,8.04,0.37,0.04,0.19,0.9,0.9,0.001,5.08,1.4,0.007,58.78,6.79,0.02,0.04,0.06,0
967,0.28,9.87,0.01,3.62,0.003,3.7,0.62,1.15,1.49,0.0,0.0,0.087,15.79,1.91,0.006,16.09,4.27,0.1,0.45,0.07,1
7964,0.09,8.52,0.02,0.22,0.05,0.05,0.02,0.08,0.82,0.62,0.0,0.177,15.11,1.15,0.001,10.39,6.52,0.07,0.07,0.07,0
5802,0.06,29.28,0.02,0.24,0.01,0.02,0.02,1.19,0.38,0.84,0.84,0.064,8.22,0.86,0.005,0.96,1.92,0.07,0.05,0.06,0
5217,0.07,27.35,0.05,0.28,0.02,0.09,0.08,1.24,0.14,0.0,0.51,0.032,19.47,0.66,0.0,4.43,0.82,0.03,0.07,0.01,0
1154,3.42,18.31,0.85,2.58,0.13,1.68,0.68,1.45,1.4,0.0,0.0,0.102,8.55,1.7,0.002,51.66,1.31,0.01,0.18,0.04,0
5741,0.03,17.41,0.06,0.15,0.01,0.37,0.06,1.95,0.48,0.13,0.001,0.095,14.8,0.82,0.002,2.44,2.35,0.09,0.06,0.03,0
2986,0.09,0.93,0.05,3.21,0.008,1.46,0.59,0.31,1.3,0.37,0.001,0.154,15.46,1.58,0.007,50.19,5.69,0.09,0.18,0.04,0
2798,0.03,9.06,0.001,3.64,0.007,6.69,0.43,1.35,0.32,0.29,0.008,0.198,15.91,1.99,0.001,25.05,4.9,0.06,0.16,0.01,0
5702,0.01,25.8,0.02,2.2,0.05,0.06,0.07,1.52,1.04,0.29,0.009,0.149,15.03,0.99,0.007,0.42,0.28,0.02,0.01,0.07,0
7662,0.03,6.18,0.05,0.26,0.05,0.05,0.01,1.89,1.38,0.0,0.0,0.033,14.92,1.87,0.009,0.05,2.28,0.0,0.05,0.02,0
1744,4.8,14.81,0.95,2.95,0.08,6.49,0.35,1.48,0.54,0.73,0.73,0.126,11.7,1.24,0.007,49.63,7.9,0.02,0.17,0.06,0
3274,0.06,2.48,0.72,1.26,0.01,5.87,0.68,1.25,0.29,0.78,0.78,0.112,3.38,1.61,0.006,47.51,3.04,0.07,0.32,0.06,0
6748,0.08,25.9,0.04,0.12,0.05,0.02,0.07,0.66,0.55,0.38,0.005,0.16,3.15,1.61,0.008,0.48,2.87,0.02,0.07,0.06,0
2968,0.35,12.18,0.04,0.98,0.006,3.53,0.13,1.17,0.82,0.62,0.62,0.177,14.8,1.03,0.001,2.35,6.52,0.07,0.42,0.07,0
1901,3.55,2.26,0.48,2.72,0.06,2.87,0.46,0.03,0.73,0.9,0.9,0.024,10.19,1.72,0.007,7.74,7.52,0.03,0.26,0.08,0
3488,0.02,27.25,0.37,1.21,0.03,7.81,0.65,0.07,0.84,0.33,0.005,0.001,11.69,1.5,0.001,27.33,2.39,0.05,0.26,0.05,0
4663,0.03,21.73,0.05,0.56,0.05,0.08,0.06,0.01,1.24,0.0,0.83,0.026,0.66,0.47,0.009,0.11,0.64,0.1,0.01,0.09,0
5183,0.09,21.26,0.03,1.04,0.09,0.01,0.03,0.55,0.19,0.0,0.72,0.089,0.84,0.69,0.004,6.75,3.56,0.01,0.04,0.03,0
6639,0.02,7.28,0.08,0.09,0.04,0.08,0.06,0.05,1.37,0.94,0.94,0.151,8.35,1.19,0.0,13.01,0.78,0.07,0.07,0.03,0
3755,0.04,23.72,0.28,3.59,0.08,7.56,0.34,0.1,1.43,0.32,0.007,0.097,9.03,1.65,0.007,42.46,0.64,0.05,0.17,0.01,0
3622,0.03,19.23,0.14,4.53,0.07,4.16,0.6,0.08,0.84,0.15,0.001,0.001,13.22,1.28,0.009,37.98,4.13,0.01,0.48,0.01,0
5871,0.08,27,0.05,1.85,0.03,0.03,0.07,1.24,0.66,0.68,0.68,0.182,2.44,0.75,0.009,2.5,0.96,0.01,0.06,0.07,0
656,4.61,11.52,0.01,2.35,0.001,3.33,0.42,0.83,1.09,0.14,0.005,0.151,15.19,1.3,0.006,25.23,1.68,0.07,0.17,0.01,1
5119,0.1,4.89,0.06,1.88,0.01,0.15,0.06,1.51,0.89,0.0,0.55,0.164,9.24,0.73,0.001,1.6,0.31,0.08,0.1,0.09,0
7133,0.09,0.52,0.1,0.41,0.09,0.0,0.05,1.06,0.53,0.96,0.96,0.158,11.66,1.78,0.002,1.69,0.43,0.03,0.0,0.03,0
989,4.57,18.17,0.001,1.77,0.001,7.87,0.36,1.85,0.44,0.0,0.0,0.047,13.88,1.38,0.002,4.77,3.95,0.05,0.46,0.0,1
2757,0.02,23.64,0.04,0.55,0.006,3.08,0.28,1.5,0.63,0.74,0.74,0.152,7.86,1.82,0.005,28.19,5.94,0.07,0.22,0.02,0
4931,0.05,5.69,0.09,1.89,0.05,0.46,0.08,0.08,1.37,0.0,0.84,0.032,4.38,0.76,0.007,1.04,0.33,0.07,0.06,0.0,0
2655,0.05,16.45,0.03,0.23,0.005,6.27,0.63,0.66,0.04,0.82,0.82,0.097,3.07,1.25,0.01,44.92,6.58,0.04,0.06,0.04,0
2440,0.08,12.45,0.02,3.01,0.007,5.42,0.58,1.25,0.51,0.69,0.69,0.111,15.27,1.27,0.001,16.55,2.83,0.03,0.22,0.03,0
318,4.68,11.85,0.05,1.97,0.001,5.68,0.77,1.02,1.34,0.62,0.62,0.062,17.27,2.0,0.006,41.09,4.53,0.02,0.29,0.06,0
2513,0.15,24.16,0.04,3.44,0.004,1.88,0.15,0.82,0.1,0.79,0.79,0.044,14.21,1.72,0.005,25.68,7.56,0.04,0.33,0.03,0
3700,0.03,12.38,0.67,4.02,0.01,3.2,0.65,0.09,0.51,0.02,0.008,0.001,1.24,1.22,0.01,54.17,7.71,0.08,0.32,0.0,0
3261,0.05,3.88,0.7,3.33,0.04,6.63,0.08,0.85,1.16,0.36,0.005,0.067,15.36,2.44,0.01,28.74,6.47,0.09,0.48,0.01,0
4474,0.02,14.3,0.04,0.46,0.02,0.26,0.1,0.05,0.95,0.0,1.0,0.133,17.98,0.96,0.008,0.02,2.92,0.0,0.06,0.09,0
1824,2.96,0.27,0.58,3.32,0.07,2.97,0.49,0.24,1.19,0.27,0.003,0.13,4.41,1.94,0.009,54.13,3.95,0.07,0.49,0.06,0
4376,0.05,25.82,0.08,0.27,0.0,0.14,0.06,0.05,0.82,0.0,0.74,0.197,17.26,0.88,0.003,1.25,0.99,0.1,0.04,0.07,0
6710,0.01,9.22,0.07,0.36,0.03,0.02,0.03,1.03,0.99,0.43,0.006,0.132,8.47,1.56,0.006,2.27,3.27,0.02,0.02,0.02,0
4959,0.08,0.24,0.02,0.62,0.05,0.02,0.04,0.08,0.05,0.0,0.002,0.102,15.03,0.93,0.007,5.97,2.33,0.03,0.02,0.03,0
3163,0.17,1.93,0.09,3.45,0.06,4.97,0.28,1.66,0.79,0.73,0.73,0.059,4.96,1.51,0.006,10.82,4.05,0.06,0.24,0.05,0
2500,0.22,24.04,0.001,3.74,0.005,5.24,0.61,1.33,0.18,0.81,0.81,0.041,15.78,1.81,0.01,14.78,1.29,0.0,0.44,0.07,0
369,0.39,12.69,0.05,3.75,0.006,7.44,0.65,1.78,0.01,0.75,0.75,0.153,4.86,1.99,0.004,25.23,2.86,0.01,0.23,0.07,1
5211,0.06,0.38,0.01,0.37,0.09,0.68,0.05,1.74,0.36,0.0,0.007,0.187,4.73,0.94,0.002,4.78,0.61,0.06,0.09,0.06,0
5959,0.02,0.99,0.06,0.47,0.09,0.07,0.01,0.24,0.05,0.35,0.002,0.102,15.37,1.78,0.007,0.91,0.86,0.03,0.07,0.03,0
1882,2.55,9.39,0.9,3.83,0.09,0.63,0.08,0.16,0.39,0.41,0.006,0.037,17.97,1.21,0.005,15.24,4.07,0.02,0.41,0.06,0
320,1.2,21.4,0.05,0.81,0.003,6.49,0.82,1.97,0.85,0.56,0.56,0.096,18.43,1.53,0.003,47.74,6.2,0.02,0.21,0.03,0
1884,0.4,24.73,0.34,3.77,0.13,2.8,0.72,0.04,0.2,0.44,0.007,0.035,6.39,2.02,0.005,2.76,3.1,0.09,0.49,0.01,0
3518,0.11,5.8,0.64,1.5,0.04,3.57,0.62,0.09,0.58,0.22,0.002,0.001,18.36,2.25,0.008,38.88,2.28,0.05,0.28,0.05,0
7316,0.07,6.17,0.1,1.88,0.04,0.09,0.03,1.89,0.95,0.36,0.003,0.178,16.38,1.5,0.004,1.69,0.63,0.02,0.0,0.06,0
5376,0.05,26.05,0.08,0.96,0.09,0.54,0.07,0.26,0.82,0.0,0.74,0.197,17.8,0.03,0.003,3.66,0.4,0.1,0.08,0.07,0
4140,0.07,5.49,0.08,0.75,0.09,0.08,0.03,0.04,1.33,0.0,0.59,0.136,11.06,0.48,0.008,7.36,0.89,0.01,0.05,0.01,0
7846,0.02,0.99,0.09,1.45,0.06,0.23,0.06,0.04,0.25,0.0,0.0,0.169,7.21,1.47,0.001,7.76,3.08,0.06,0.07,0.02,0
2306,0.27,28.71,0.02,1.12,0.002,3.48,0.78,1.59,1.01,0.3,0.008,0.052,0.29,1.75,0.004,27.89,4.96,0.08,0.27,0.08,0
1588,1.44,19.86,0.26,4.1,0.07,6.85,0.24,1.23,0.35,0.0,0.89,0.12,18.3,1.28,0.01,46.04,3.62,0.07,0.23,0.03,0
2187,0.03,8.62,0.04,0.33,0.003,4.95,0.22,1.09,0.4,0.02,0.002,0.125,7.1,1.22,0.008,33.8,6.5,0.01,0.15,0.04,0
4914,0.06,18.66,0.03,1.82,0.05,0.28,0.09,0.08,1.01,0.0,0.68,0.198,11.97,0.19,0.007,1.1,0.7,0.03,0.09,0.06,0
996,2.26,27.01,0.01,3.84,0.006,5.22,0.79,1.97,1.48,0.0,0.0,0.031,9.52,1.43,0.001,16.06,1.11,0.09,0.14,0.08,1
1153,4.96,20.55,0.95,2.88,0.04,3.03,0.19,0.17,0.59,0.0,0.0,0.159,18.87,1.55,0.008,19.88,6.49,0.01,0.31,0.09,0
3391,0.08,3.48,0.29,2.68,0.09,7.93,0.26,0.49,1.38,0.31,0.009,0.115,18.76,1.98,0.005,32.17,1.9,0.08,0.05,0.08,0
5218,0.02,8.63,0.0,1.83,0.05,0.22,0.01,1.17,0.9,0.0,0.51,0.13,3.09,0.23,0.01,0.05,2.78,0.0,0.1,0.01,0
5630,0.04,15.51,0.04,1.4,0.06,0.12,0.04,0.13,0.8,0.69,0.69,0.104,8.3,0.8,0.004,1.04,0.63,0.09,0.09,0.05,0
627,3.99,25.39,0.01,3.1,0.003,1.57,0.35,0.02,0.31,0.47,0.004,0.17,18.09,1.62,0.003,13.32,6.09,0.06,0.33,0.07,1
530,3.36,20.61,0.02,0.86,0.005,1.74,0.7,1.08,0.7,0.87,0.87,0.106,9.73,1.12,0.008,14.49,3.54,0.02,0.47,0.07,1
3432,0.0,20.48,0.88,1.3,0.1,5.43,0.2,0.78,1.5,0.36,0.0,0.004,8.11,1.89,0.002,21.99,7.77,0.09,0.42,0.02,0
3776,0.0,13.19,0.36,4.41,0.09,7.38,0.13,0.07,0.7,0.11,0.001,0.053,14.58,1.5,0.008,36.99,1.72,0.1,0.03,0.06,0
7766,0.03,0.32,0.04,0.32,0.06,0.06,0.06,0.07,0.92,0.0,0.0,0.184,11.21,1.44,0.007,9.31,4.07,0.04,0.03,0.08,0
6094,0.04,12.61,0.04,2.77,0.05,0.09,0.03,0.25,1.25,0.7,0.7,0.129,15.72,1.81,0.003,1.17,1.8,0.03,0.08,0.07,0
6886,0.05,16.48,0.01,0.03,0.01,0.34,0.09,0.58,0.54,0.2,0.005,0.147,8.51,1.67,0.0,4.86,2.93,0.0,0.06,0.0,0
4946,0.1,2.93,0.0,0.06,0.06,0.26,0.07,0.05,0.46,0.0,0.001,0.165,5.52,0.09,0.002,4.94,0.13,0.05,0.02,0.06,0
6108,0.07,0.21,0.07,0.02,0.03,0.25,0.05,1.72,0.89,0.09,0.005,0.184,10.2,1.47,0.001,5.2,3.19,0.0,0.01,0.08,0
6230,0.02,22.07,0.1,0.05,0.07,0.18,0.07,0.34,0.12,0.74,0.74,0.135,12.57,1.17,0.002,0.18,0.32,0.06,0.06,0.04,0
4118,0.01,1.91,0.01,0.27,0.1,0.01,0.07,0.02,0.76,0.0,0.57,0.155,7.89,0.98,0.002,11.09,0.88,0.1,0.09,0.08,0
1846,4.81,23.37,0.62,3.73,0.04,8.21,0.04,1.97,0.12,0.52,0.52,0.121,10.89,1.4,0.002,2.93,5.97,0.08,0.2,0.01,0
758,1.16,19.57,0.01,0.65,0.007,1.13,0.76,1.82,0.26,0.0,0.0,0.105,4.15,1.76,0.006,44.45,7.42,0.01,0.33,0.04,0
6617,0.09,10.99,0.08,0.66,0.01,0.1,0.02,0.74,0.54,0.45,0.0,0.181,12.69,1.0,0.005,0.52,1.89,0.03,0.08,0.0,0
4727,0.1,2.25,0.08,0.42,0.1,0.19,0.06,0.02,1.3,0.0,0.93,0.075,12.22,0.05,0.008,5.46,3.26,0.05,0.1,0.05,0
2489,0.28,0.22,0.001,2.58,0.008,1.43,0.35,1.69,1.32,0.99,0.99,0.063,16.95,1.17,0.003,27.25,2.39,0.07,0.25,0.0,0
6279,0.01,7.46,0.04,0.21,0.09,0.03,0.04,0.39,1.47,0.58,0.58,0.154,2.3,1.79,0.002,4.11,0.45,0.0,0.02,0.04,0
5274,0.09,22.48,0.02,0.93,0.02,0.3,0.06,1.34,0.36,0.0,0.84,0.07,8.88,0.86,0.007,7.38,3.53,0.09,0.04,0.05,0
6224,0.01,8.53,0.05,0.86,0.01,0.11,0.02,0.7,0.8,0.97,0.97,0.1,18.78,1.99,0.001,5.18,3.65,0.05,0.06,0.0,0
7450,0.03,21.03,0.01,1.84,0.06,0.35,0.03,1.76,0.33,0.17,0.0,0.126,5.09,2.52,0.008,2.64,2.12,0.05,0.04,0.08,0
7328,0.07,9.51,0.07,0.99,0.04,0.25,0.09,0.69,0.45,0.03,0.005,0.049,8.55,1.98,0.0,4.03,0.66,0.09,0.04,0.04,0
2834,0.03,10.06,0.05,0.75,0.008,6.43,0.19,0.39,1.35,1.0,1.0,0.158,0.9,1.34,0.009,41.53,4.71,0.01,0.22,0.07,0
5717,0.08,12.09,0.05,1.66,0.09,0.32,0.07,0.99,0.62,0.72,0.72,0.076,16.27,0.45,0.004,1.54,0.88,0.06,0.03,0.02,0
3696,0.07,19.79,0.07,1.62,0.12,5.71,0.44,0.03,0.3,0.56,0.56,0.001,10.59,2.53,0.006,54.75,7.55,0.06,0.1,0.02,0
1019,4.17,17.89,0.29,4.32,0.04,0.11,0.41,1.82,0.22,0.0,0.0,0.108,9.02,1.94,0.005,22.44,0.88,0.1,0.1,0.07,0
377,4.58,26.21,0.04,0.56,0.008,6.69,0.51,0.26,0.82,0.74,0.74,0.197,17.26,1.23,0.003,25.62,1.51,0.1,0.16,0.07,0
2613,0.01,7.69,0.04,0.63,0.007,2.83,0.19,1.0,0.36,0.3,0.005,0.092,0.37,1.27,0.008,55.45,3.8,0.09,0.32,0.04,0
2350,0.05,11.62,0.03,1.31,0.001,5.98,0.32,1.63,0.75,0.95,0.95,0.162,14.05,1.22,0.001,1.12,0.05,0.06,0.02,0.05,0
2893,0.16,8.09,0.01,1.03,0.005,4.79,0.04,0.42,0.07,0.32,0.0,0.015,14.66,1.46,0.004,11.52,6.12,0.03,0.36,0.04,0
3505,0.01,2.73,0.82,0.36,0.02,4.18,0.56,0.08,1.26,0.87,0.87,0.001,1.4,1.41,0.006,56.9,1.01,0.07,0.16,0.08,0
3035,0.24,3.97,0.4,2.27,0.06,4.61,0.32,0.9,0.55,0.3,0.002,0.135,6.13,1.54,0.004,24.93,6.15,0.04,0.16,0.04,0
725,1.86,10.48,0.04,3.79,0.001,5.65,0.69,1.59,0.21,0.0,0.0,0.016,4.94,1.48,0.001,39.06,7.51,0.04,0.4,0.01,1
5214,0.05,23.14,0.0,1.26,0.06,0.0,0.06,1.41,0.37,0.0,0.79,0.085,6.09,0.13,0.007,3.69,0.36,0.06,0.06,0.08,0
2496,0.04,18.23,0.04,0.86,0.001,5.14,0.61,0.16,0.23,0.44,0.007,0.093,7.08,1.66,0.004,3.3,7.53,0.05,0.06,0.05,0
3467,0.01,23.5,0.69,3.37,0.0,6.54,0.9,0.8,0.63,0.48,0.007,0.112,10.64,1.66,0.001,20.92,2.24,0.03,0.3,0.05,0
4014,0.02,2.07,0.09,0.41,0.08,0.06,0.1,0.01,0.62,0.0,0.001,0.017,1.99,0.73,0.007,0.74,0.23,0.01,0.09,0.03,0
3672,0.09,15.14,0.58,1.08,0.06,7.34,0.49,0.08,1.4,0.94,0.94,0.001,0.5,2.22,0.005,9.77,5.31,0.09,0.13,0.07,0
4925,0.08,11.46,0.01,0.24,0.08,0.11,0.08,0.01,0.8,0.0,0.93,0.174,16.88,0.68,0.006,5.08,0.24,0.05,0.07,0.07,0
3403,0.05,3.6,0.47,2.26,0.09,7.4,0.4,0.53,0.93,0.36,0.003,0.102,3.08,2.01,0.0,36.76,4.58,0.01,0.45,0.09,0
4797,0.0,8.77,0.1,0.31,0.04,0.43,0.03,0.07,0.32,0.0,0.008,0.198,15.91,0.71,0.001,4.88,0.8,0.06,0.06,0.01,0
2078,0.05,27.89,0.02,3.25,0.004,3.35,0.77,1.99,0.22,0.25,0.008,0.085,3.29,1.88,0.008,15.08,2.35,0.09,0.09,0.03,0
651,1.37,19.98,0.02,2.45,0.002,6.12,0.35,1.69,1.35,0.63,0.63,0.106,18.08,1.28,0.01,21.31,4.14,0.04,0.12,0.05,1
4592,0.06,8.11,0.06,0.21,0.04,0.08,0.04,0.0,0.04,0.0,0.009,0.107,6.45,0.19,0.002,1.8,0.68,0.01,0.07,0.07,1
2224,0.08,15.18,0.03,2.54,0.004,0.0,0.54,0.59,0.54,0.31,0.001,0.124,17.62,1.1,0.002,23.58,7.03,0.03,0.08,0.0,0
3069,0.1,10.49,0.7,1.39,0.02,2.63,0.26,1.55,1.09,0.72,0.72,0.137,13.96,1.61,0.001,3.91,7.4,0.09,0.37,0.03,0
5801,0.04,22.75,0.1,0.38,0.06,0.06,0.0,1.23,0.66,0.93,0.93,0.155,17.07,0.45,0.002,1.67,3.47,0.07,0.07,0.04,0
6342,0.03,15.94,0.07,0.34,0.06,0.08,0.07,0.25,0.11,0.71,0.71,0.09,1.24,1.44,0.004,6.0,3.32,0.06,0.07,0.03,0
6563,0.06,0.39,0.0,0.46,0.09,0.01,0.03,1.94,1.49,0.15,0.001,0.114,9.96,1.84,0.007,1.54,0.23,0.04,0.01,0.09,0
7528,0.07,0.49,0.05,0.07,0.04,0.31,0.03,1.29,0.83,0.0,0.0,0.152,13.34,1.95,0.005,0.35,4.38,0.08,0.08,0.09,0
826,2.24,9.56,0.03,0.18,0.006,5.6,0.64,0.02,1.05,0.0,0.0,0.174,13.07,1.79,0.006,12.64,4.39,0.06,0.34,0.07,1
1799,1.45,14.83,0.62,4.32,0.06,7.78,0.7,1.71,0.65,0.64,0.64,0.12,3.9,2.47,0.002,25.39,3.9,0.05,0.41,0.04,0
1031,1.92,6,0.46,4.66,0.08,3.48,0.52,1.03,0.51,0.0,0.0,0.012,1.53,1.92,0.008,14.35,2.21,0.02,0.48,0.04,0
1052,0.91,18.54,0.92,2.28,0.03,6.23,0.04,1.97,0.59,0.0,0.0,0.169,5.27,2.43,0.004,5.26,7.12,0.07,0.28,0.01,0
1597,1.08,16.86,0.78,2.0,0.02,2.71,0.62,0.79,0.15,0.0,0.62,0.001,7.17,1.35,0.001,7.35,4.62,0.02,0.41,0.07,0
96,2.63,19.11,0.02,1.74,0.007,1.89,0.69,0.87,0.69,0.55,0.55,0.153,5.91,1.31,0.007,39.05,4.15,0.01,0.38,0.08,1
4045,0.02,28.67,0.1,1.0,0.1,0.03,0.04,0.04,1.04,0.08,0.007,0.141,6.48,0.67,0.006,3.39,0.63,0.05,0.02,0.08,0
1102,4.96,17.92,0.51,0.53,0.1,5.33,0.84,0.62,0.97,0.0,0.0,0.12,9.02,1.31,0.003,10.7,5.77,0.01,0.03,0.07,0
4270,0.06,27.45,0.05,0.08,0.06,0.0,0.06,0.0,0.67,0.0,0.65,0.155,10.7,0.32,0.01,2.74,4.0,0.04,0.07,0.07,0
5742,0.03,28.58,0.03,1.37,0.0,0.05,0.06,1.92,0.72,0.42,0.004,0.009,10.27,0.44,0.002,0.6,0.07,0.05,0.09,0.09,0
4477,0.08,27.08,0.0,0.96,0.09,0.08,0.09,0.04,1.15,0.07,0.001,0.044,12.52,0.74,0.004,4.12,0.04,0.04,0.08,0.03,0
6378,0.06,18.67,0.1,0.04,0.07,0.37,0.05,0.05,0.4,0.74,0.74,0.012,13.04,1.95,0.0,7.51,1.62,0.06,0.06,0.0,0
6448,0.05,21.5,0.06,0.85,0.07,0.07,0.06,0.44,0.67,0.59,0.59,0.042,15.34,1.68,0.006,0.17,0.86,0.05,0.06,0.02,0
7141,0.03,1.16,0.02,0.89,0.09,0.06,0.03,0.6,0.07,0.79,0.79,0.164,1.36,1.29,0.01,1.08,1.73,0.06,0.08,0.04,0
3629,0.1,8.01,0.83,3.99,0.01,3.42,0.49,0.02,0.58,0.8,0.8,0.001,2.55,2.09,0.001,52.44,7.01,0.08,0.11,0.07,0
5658,0.03,26.03,0.08,0.11,0.01,0.23,0.07,1.57,1.17,0.62,0.62,0.09,18.77,0.29,0.002,7.32,0.48,0.08,0.07,0.02,0
4036,0.03,25.95,0.06,0.92,0.07,0.07,0.08,0.06,0.42,0.0,0.006,0.107,13.24,0.16,0.009,0.24,0.34,0.04,0.06,0.0,0
1834,1.32,9.96,0.67,1.54,0.08,6.78,0.19,0.39,1.35,1.0,1.0,0.158,1.37,1.37,0.009,21.36,4.71,0.01,0.22,0.07,0
370,3.18,19.59,0.04,0.79,0.007,6.3,0.31,1.91,0.96,0.14,0.002,0.132,16.05,1.09,0.01,49.72,5.19,0.02,0.0,0.02,0
2549,0.05,5.24,0.03,2.51,0.005,5.67,0.84,1.77,0.94,0.22,0.006,0.126,0.4,1.71,0.005,2.88,4.51,0.07,0.02,0.05,0
1427,0.27,16.61,0.71,1.77,0.06,0.51,0.32,1.37,1.46,0.0,0.59,0.141,19.11,2.52,0.01,12.99,7.79,0.02,0.16,0.08,0
6493,0.06,24.27,0.02,0.42,0.1,0.39,0.06,1.27,0.21,0.67,0.67,0.092,5.21,1.24,0.01,2.32,3.72,0.08,0.05,0.09,0
6708,0.01,3.68,0.04,2.44,0.06,0.16,0.09,1.89,1.36,0.82,0.82,0.17,13.5,1.04,0.006,5.46,0.33,0.02,0.07,0.06,0
6329,0.02,4.97,0.09,0.04,0.03,0.01,0.05,0.41,1.22,0.29,0.006,0.101,16.82,1.29,0.001,1.96,4.93,0.07,0.04,0.05,0
1936,3.78,6.49,0.68,2.41,0.05,7.42,0.23,0.3,1.02,0.88,0.88,0.032,11.58,1.92,0.004,16.81,1.35,0.07,0.35,0.02,0
4192,0.09,22.72,0.09,0.68,0.04,0.07,0.08,0.07,1.37,0.09,0.008,0.042,11.36,0.49,0.001,7.65,0.33,0.07,0.02,0.02,0
818,0.19,22.84,0.001,0.09,0.004,1.11,0.54,1.21,1.33,0.0,0.0,0.116,12.05,1.58,0.009,21.2,0.46,0.03,0.0,0.03,1
4965,0.09,22.02,0.02,0.41,0.07,0.1,0.04,0.1,1.07,0.0,0.004,0.089,16.23,0.94,0.01,10.51,2.56,0.07,0.07,0.0,0
6480,0.07,17.56,0.06,0.55,0.07,0.11,0.07,1.37,1.39,0.27,0.002,0.108,4.13,1.9,0.002,7.57,0.07,0.01,0.03,0.04,0
1946,1.39,14.68,0.45,1.6,0.08,8.19,0.88,0.0,0.38,0.04,0.007,0.166,0.6,1.44,0.01,55.95,2.6,0.09,0.44,0.01,0
2415,0.25,12.65,0.03,3.37,0.004,7.25,0.84,1.0,0.14,0.36,0.005,0.1,14.38,2.0,0.005,15.29,1.8,0.04,0.29,0.03,0
6019,0.05,18.7,0.08,0.3,0.03,0.38,0.04,1.18,1.0,0.92,0.92,0.086,9.46,0.83,0.007,0.36,1.65,0.03,0.08,0.08,0
3807,0.08,3.32,0.88,3.68,0.01,5.9,0.12,0.08,0.33,0.6,0.6,0.16,6.24,1.46,0.003,58.16,4.33,0.02,0.39,0.07,0
5805,0.05,9.99,0.09,0.97,0.06,0.06,0.0,1.13,1.34,0.48,0.003,0.162,2.01,0.92,0.008,0.66,0.21,0.03,0.05,0.07,0
374,1.93,26.65,0.001,0.79,0.009,4.99,0.67,1.99,0.08,0.1,0.008,0.172,16.74,1.98,0.001,16.21,0.01,0.08,0.02,0.02,1
1746,3.98,4.79,0.46,2.37,0.05,3.65,0.4,1.49,1.05,0.57,0.57,0.196,6.78,1.75,0.003,33.28,6.43,0.01,0.31,0.08,0
5695,0.09,18.99,0.04,0.06,0.05,0.02,0.07,1.75,0.3,0.56,0.56,0.166,10.14,0.46,0.006,10.17,0.44,0.06,0.04,0.02,0
1923,2.8,3.72,0.16,2.12,0.07,6.4,0.89,0.81,1.43,0.72,0.72,0.037,4.72,1.37,0.003,44.04,2.69,0.09,0.49,0.0,0
3145,0.26,27.42,0.13,3.84,0.02,1.2,0.13,1.69,0.98,0.28,0.004,0.181,6.3,2.14,0.008,46.51,2.65,0.07,0.4,0.01,0
5667,0.04,28.59,0.0,0.21,0.0,0.25,0.09,0.36,0.55,0.14,0.006,0.169,12.34,0.09,0.008,4.98,4.24,0.03,0.09,0.07,0
1370,3.23,19.49,0.25,1.54,0.01,6.54,0.31,1.91,0.96,0.0,0.002,0.132,17.01,1.2,0.01,45.0,5.19,0.02,0.0,0.02,0
3286,0.04,12.15,0.13,2.11,0.13,3.0,0.04,0.4,1.16,0.87,0.87,0.126,18.52,1.25,0.008,50.81,7.15,0.03,0.18,0.08,0
4582,0.04,9.93,0.09,0.33,0.06,0.13,0.08,0.08,0.89,0.0,0.002,0.177,15.35,0.75,0.004,1.6,0.45,0.01,0.02,0.03,0
3708,0.03,23.82,0.36,0.86,0.13,7.85,0.07,0.04,0.43,0.46,0.002,0.001,16.48,2.44,0.006,22.9,0.97,0.03,0.23,0.06,0
2227,0.29,17.82,0.01,2.9,0.001,6.81,0.03,0.11,0.21,0.61,0.61,0.059,2.41,1.91,0.01,37.64,6.56,0.1,0.06,0.05,0
6761,0.1,27.78,0.07,2.77,0.04,0.18,0.07,0.7,1.42,0.97,0.97,0.196,5.59,1.58,0.003,3.57,0.04,0.1,0.02,0.01,0
6043,0.06,12.82,0.1,0.44,0.08,0.03,0.02,1.14,0.36,0.13,0.008,0.071,18.7,1.25,0.004,6.15,1.48,0.04,0.08,0.02,0
7664,0.05,13.61,0.02,0.78,0.01,0.01,0.07,1.14,0.92,0.0,0.0,0.019,14.21,1.84,0.009,4.54,4.73,0.07,0.08,0.04,0
5934,0.05,0.05,0.09,0.16,0.03,0.0,0.08,0.85,1.35,0.05,0.008,0.059,6.77,1.45,0.003,2.52,0.84,0.03,0.01,0.03,0
